관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
강원도 원주시청,강원도 원주시 단구동 878-1,16-Jan,30,1,127.9587555,,37.3236465,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 원인동 1619-4,16-Jan,30,1,127.9541473,,37.345108,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단구동 1026-8,16-Jan,30,1,127.950386,"강원도 원주시 서원대로 416, (단구동)",37.3293915,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1494-12,16-Jan,30,1,127.9647217,"강원도 원주시 치악로 1531, (관설동)",37.3206329,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 115,14-Jan,30,1,127.949585,"강원도 원주시 중평길 2, (중앙동)",37.3490906,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 28-9,14-Jan,30,1,127.9476929,"강원도 원주시 원일로 134-1, (중앙동)",37.3512459,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 일산동 20-2,14-Jan,30,1,127.9490585,"강원도 원주시 무실로 23, (일산동)",37.347908,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 310-16,14-Jan,30,1,127.951683,"강원도 원주시 평원로 46, (평원동)",37.3503265,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 184-3,14-Jan,30,1,127.9496536,,37.3525734,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 일산동 126-9,14-Jan,30,1,127.9513245,,37.3480034,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 60-13,14-Jan,30,1,127.9485397,"강원도 원주시 원일로 114, (중앙동)",37.350029,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 학성동 290-16,14-Jan,30,1,127.9445267,"강원도 원주시 원일로 205, (학성동)",37.355278,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 단계동 838-7,14-Jan,30,1,127.9305954,"강원도 원주시 천사로 45, (단계동)",37.3478241,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 단계동 853-5,16-Jan,30,1,127.9316559,"강원도 원주시 북원로 2235-6, (단계동)",37.3453979,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 문막읍 동화리 1543,14-Jan,30,1,127.8294983,"강원도 원주시 문막읍 왕건로 77, (동화리, 문막현진아파트)",37.3262444,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 105-2,14-Jan,30,1,127.9507217,"강원도 원주시 중앙로 110-1, (중앙동)",37.3497086,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 단계동 878-1,14-Jan,30,1,127.9314651,"강원도 원주시 서원대로 181, (단계동)",37.3442307,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 학성동 311-23,16-Jan,30,1,127.9460144,"강원도 원주시 원일로 176, (학성동)",37.3535576,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 151-5,16-Jan,30,1,127.9527283,"강원도 원주시 평원로 23, (중앙동)",37.3488808,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 45,16-Jan,30,1,127.9505234,"강원도 원주시 평원로 63, (중앙동)",37.3512154,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 19-2,16-Jan,30,1,127.9490967,"강원도 원주시 중앙로 151, (중앙동)",37.3515091,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단계동 1160,16-Jan,30,1,127.9269257,,37.3455544,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단구동 1631-1,14-Jan,30,1,127.9571533,"강원도 원주시 단구로 371, (단구동)",37.3231125,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1963-5,14-Dec,30,1,127.9904709,"강원도 원주시 세계로 87, (반곡동)",37.3314438,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1901-1,14-Dec,30,1,127.985405,"강원도 원주시 양지로 70, (반곡동)",37.327198,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1903-5,14-Dec,30,1,127.9874039,"강원도 원주시 황금로 6, (반곡동)",37.3276901,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1880-7,14-Dec,30,1,127.9821014,"강원도 원주시 양지로 14, (반곡동)",37.3253441,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1984-6,14-Dec,30,1,127.9874496,,37.3240891,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 2047-9,14-Dec,30,1,127.9796066,,37.3232498,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 무실동 33-6,16-Mar,30,1,127.9317169,,37.3341904,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 무실동 1852-4,16-Mar,30,1,127.930481,,37.3331032,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 무실동 1842-5,16-Mar,30,1,127.9287262,"강원도 원주시 봉바위길 76, (무실동)",37.3308487,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 명륜1동 307-40,15-Dec,30,1,127.9405365,,37.341465,교통단속,360도 회전,2018-07-27,130,033-737-3544
강원도 원주시청,강원도 원주시 봉산동 1198-7,16-Mar,30,1,127.966011,"강원도 원주시 삼광2길 32, (봉산동)",37.3421568,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 우산동 818,16-Mar,30,1,127.9328537,"강원도 원주시 모란1길 86, (우산동, 한라비발디1차아파트)",37.3619118,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단계동 1121-3,16-Mar,30,1,127.9273376,"강원도 원주시 서원대로 125-5, (단계동)",37.3464279,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1713-1,16-Mar,30,1,127.9674149,"강원도 원주시 단관초교길 9, (관설동)",37.3167419,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 개운동 285-7,16-May,30,1,127.9521027,,37.3389435,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 명륜1동 341,16-May,30,1,127.9494095,,37.335701,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 명륜1동 279-11,16-May,30,1,127.9512482,"강원도 원주시 남원로 610, (명륜동)",37.3377724,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 명륜1동 303-13,16-May,30,1,127.9531708,"강원도 원주시 남원로 649, (명륜동)",37.3407745,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단계동 881,16-Jun,30,1,127.929184,"강원도 원주시 서원대로 158, (단계동)",37.3441238,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 지정면 간현리 878-3,16-Dec,30,1,127.837616,,37.363224,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 무실동 1784-1,16-Dec,30,1,127.9326859,"강원도 원주시 무실본동길 56, (무실동)",37.3375206,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 명륜2동 850,16-Dec,30,1,127.9399033,"강원도 원주시 한지공원길 25-20, (명륜동)",37.3278351,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 개운동 453,16-Dec,30,1,127.9491043,,37.3318977,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 문막읍 건등리 322-7,16-Dec,30,1,127.830925,"강원도 원주시 문막읍 원문로 1628, (건등리)",37.3189392,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1901-6,16-Dec,30,1,127.9865952,"강원도 원주시 미래로 25, (반곡동)",37.32658,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 2047-10,16-Dec,30,1,127.9815292,"강원도 원주시 혁신로 60, (반곡동)",37.3227844,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동 1882-2,16-Dec,30,1,127.9778519,"강원도 원주시 혁신로 35, (반곡동)",37.3242302,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 태장2동 540-6,16-Dec,30,1,127.9576797,"강원도 원주시 흥양로 96, (태장동)",37.3834076,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 118-1,16-Dec,30,1,127.9512558,"강원도 원주시 중앙로 87, (중앙동)",37.3489914,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 일산동 161-13,16-Dec,30,1,127.9470673,"강원도 원주시 일산로 23, (일산동)",37.349102,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 우산동 261-1,17-Aug,30,1,127.9354248,,37.3700676,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 무실동 1857-8,17-Aug,30,1,127.9303513,,37.3344688,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 중앙동 188-1,17-Aug,30,1,127.9528198,"강원도 원주시 중앙로 58, (중앙동)",37.3473282,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단구동 1486-14,17-Aug,30,1,127.9696426,"강원도 원주시 동부순환로 9-6, (단구동)",37.3184319,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 일산동 233-8,17-Aug,30,1,127.9408264,"강원도 원주시 천사로 160, (일산동)",37.3490677,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 학성동 949-11,17-Aug,30,1,127.9412689,"강원도 원주시 원일로 286-1, (학성동)",37.3593025,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단계동 865-6,17-Aug,30,1,127.9286728,"강원도 원주시 봉화로 22, (단계동)",37.3462372,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단계동 855-1,17-Aug,30,1,127.9321594,"강원도 원주시 천사로 60, (단계동)",37.347477,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동,17-Aug,30,1,127.9897766,,37.3248825,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동,17-Dec,30,1,127.9750824,,37.3196793,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 반곡관설동,17-Dec,30,1,127.9818726,,37.3230743,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 단구동 1591-64,17-Dec,30,1,127.9509201,,37.3242874,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 무실동 1682,17-Dec,30,1,127.9260406,,37.3371506,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 일산동,17-Dec,30,1,127.9475784,,37.3503799,교통단속,360도 회전,2018-07-27,200,033-737-3544
강원도 원주시청,강원도 원주시 태장2동 1898,14-Dec,30,1,127.952507,"강원도 원주시 북원로 2870, (태장동)",37.3990898,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 명륜2동 847-2,14-Dec,30,1,127.9397583,"강원도 원주시 남원로 443, (명륜동, 현진에버빌3차아파트)",37.3261108,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단구동 1577-7,14-Dec,30,1,127.9500046,"강원도 원주시 늘품로 27, (단구동)",37.3223915,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 무실동 1663-1,14-Dec,30,1,127.922493,"강원도 원주시 만대로 166, (무실동)",37.333992,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 개운동 439-1,14-Dec,30,1,127.9504929,"강원도 원주시 단구로 206, (개운동)",37.3344345,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 봉산동 1120,14-Dec,30,1,127.9584961,"강원도 원주시 봉산로 15, (봉산동)",37.3466034,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 태장2동 485,16-Apr,30,1,127.955864,"강원도 원주시 흥양로51번길 113, (태장동)",37.3854713,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 태장2동 1031-11,14-Dec,30,1,127.9496841,"강원도 원주시 현충로 266, (태장동)",37.3772621,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 명륜1동 259,14-Dec,30,1,127.9465866,"강원도 원주시 교촌길 1, (명륜동)",37.339283,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 명륜2동 709,14-Dec,30,1,127.9391937,"강원도 원주시 한지공원길 77, (명륜동)",37.3329544,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단구동 982-1,13-Dec,30,1,127.9513474,"강원도 원주시 늘품로 64, (단구동)",37.3253098,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 개운동 389,15-Dec,30,1,127.9587402,"강원도 원주시 행구로 25, (개운동)",37.341404,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1450-1,14-Sep,30,1,127.9727249,"강원도 원주시 동부순환로 247, (반곡동)",37.3383827,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1721-1,14-Dec,30,1,127.9627075,"강원도 원주시 단관길 193, (관설동)",37.3172684,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 625-2,14-Dec,30,1,127.977356,"강원도 원주시 당둔지길 1, (관설동)",37.3077164,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단구동 106,14-Sep,30,1,127.9641113,"강원도 원주시 단구초교길 5, (단구동)",37.321579,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 무실동 661-1,18-Feb,30,1,127.9217224,"강원도 원주시 지니기길 6, (무실동)",37.3261528,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 무실동 1716-2,15-Dec,30,1,127.920723,"강원도 원주시 만대로 65, (무실동)",37.3384476,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1966,11-Dec,30,1,127.9921188,,37.3329811,어린이보호,360도 회전,2018-07-27,130,033-737-3512
강원도 원주시청,강원도 원주시 명륜2동 847-2,15-Dec,30,1,127.9388885,"강원도 원주시 남원로 443, (명륜동, 현진에버빌3차아파트)",37.3270721,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 개운동 389,14-Dec,30,1,127.9576035,"강원도 원주시 행구로 25, (개운동)",37.3428993,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 명륜2동 709,14-Dec,30,1,127.9401932,"강원도 원주시 한지공원길 77, (명륜동)",37.3320007,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단구동 1678-2,14-Dec,30,1,127.9564133,"강원도 원주시 단구로 399, (단구동)",37.3213272,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단구동 61-31,12-Dec,30,1,127.9663544,"강원도 원주시 치악로1534번길 18, (단구동)",37.3220749,어린이보호,360도 회전,2018-07-27,130,033-737-3512
강원도 원주시청,강원도 원주시 봉산동 1192-2,14-Dec,30,1,127.9652557,"강원도 원주시 삼광2길 11-6, (봉산동)",37.3425255,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단계동 94-19,17-Mar,30,1,127.9354553,"강원도 원주시 원문로100번길 38, (단계동)",37.3595848,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 봉산동 948-3,14-Dec,30,1,127.965416,"강원도 원주시 봉산로 102, (봉산동)",37.344223,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 태장2동 949-3,14-Dec,30,1,127.9505234,"강원도 원주시 현충로 222, (태장동)",37.3735542,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 봉산동 816-2,14-Dec,30,1,127.9659653,"강원도 원주시 현석길 30, (봉산동)",37.343071,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 태장1동 730-5,16-Apr,30,1,127.9570465,"강원도 원주시 치악로 1964, (태장동)",37.3558159,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 원인동 85-4,17-Nov,30,1,127.9531708,"강원도 원주시 원일로 27, (원동)",37.3456802,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 태장2동 1370-6,14-Dec,30,1,127.9503632,"강원도 원주시 북원로2704번길 31, (태장동)",37.3848686,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단구동 1460-22,18-Apr,30,1,127.9539108,"강원도 원주시 늘품로 103-5, (단구동)",37.3287048,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 학성동 159-9,14-Dec,30,1,127.951973,"강원도 원주시 천사로 260, (학성동)",37.3536301,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 일산동 278,14-Dec,30,1,127.9433136,"강원도 원주시 일산초교길 1, (일산동)",37.3472328,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단계동 796,14-Sep,30,1,127.9387207,"강원도 원주시 단구로 60, (단계동)",37.3432198,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단계동 299-2,14-Dec,30,1,127.9375992,,37.3424454,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단계동 819,14-Dec,30,1,127.9290924,"강원도 원주시 봉화로 66, (단계동)",37.3504257,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 학성동 1054-1,14-Sep,30,1,127.9409637,"강원도 원주시 남산로 184, (학성동)",37.3527718,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단계동  93-2,14-Dec,30,1,127.9355774,"강원도 원주시 원문로100번길 19, (단계동)",37.3583832,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 호저면 주산리 521,14-Sep,30,1,127.9255676,"강원도 원주시 호저면 호저로 431, (주산리)",37.411335,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 판부면 서곡리  1082-17,14-Dec,30,1,127.9376144,,37.2975273,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 문막읍 문막리  1704,14-Dec,30,1,127.819725,,37.3128548,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 부론면 법천리 1538-1,16-Apr,30,1,127.7498093,"강원도 원주시 부론면 법천시장길 62, (법천리)",37.2076416,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 문막읍 비두1리  849,17-Mar,30,1,127.833931,"강원도 원주시 문막읍 귀문로 1085, (비두1리)",37.2623367,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 지정면 신평2리  681-3,14-Dec,30,1,127.8915939,"강원도 원주시 지정면 신무로 336, (신평2리)",37.3844414,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 신림면 황둔리 375-1,17-Nov,30,1,128.1869354,"강원도 원주시 신림면 신림황둔로 1187, (황둔리)",37.2607956,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 지정면 간현리  539-1,16-Apr,30,1,127.8467941,"강원도 원주시 지정면 지정로 103, (간현리)",37.3470306,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 호저면 만종리  610,16-Apr,30,1,127.9009018,"강원도 원주시 호저면 원문로 589, (만종리)",37.3554039,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 소초면 둔둔리 985-5,16-Apr,30,1,127.9782562,,37.4459457,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 소초면 학곡리 620,16-Apr,30,1,128.0554199,"강원도 원주시 소초면 토동길 9, (학곡리)",37.4368401,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 신림면 신림리  700-2,16-Apr,30,1,128.0784607,"강원도 원주시 신림면 치악로 31, (신림리)",37.2299576,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 판부면 금대리  897-3,14-Dec,30,1,127.9953079,"강원도 원주시 판부면 치악로 1069, (금대리)",37.2884064,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 흥업면 매지리 1145,16-Apr,30,1,127.9056778,"강원도 원주시 흥업면 북원로 1324, (매지리)",37.2693825,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 귀래면 운남리  947-15,14-Sep,30,1,127.884613,"강원도 원주시 귀래면 북원로 87, (운남리)",37.1686249,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 호저면 산현리  337,15-Dec,30,1,127.8939819,"강원도 원주시 호저면 산현안골길 2, (산현리)",37.4255371,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 호저면 고산리  616-11,16-Apr,30,1,127.9287338,"강원도 원주시 호저면 호저로 876, (고산리)",37.4462967,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 소초면 흥양리 871-4,16-Apr,30,1,127.9963989,"강원도 원주시 소초면 노루고개길 175, (흥양리)",37.3819237,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 학성동 1260,16-Apr,30,1,127.9390106,"강원도 원주시 남산로 181, (학성동)",37.352253,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 소초면 평장리 791-3,16-Apr,30,1,128.0033112,"강원도 원주시 소초면 평장안골1길 14, (평장리)",37.4173927,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 흥업면 흥업리 1535-5,16-Apr,30,1,127.9099045,,37.3068199,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 문막읍 반계리 1106-1,17-Mar,30,1,127.7911301,,37.2922935,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 문막읍 동화리 1539-3,18-Apr,30,1,127.830452,,37.3237953,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단계동 573-7,16-Sep,30,1,127.9238739,"강원도 원주시 무상길 45-26, (단계동)",37.3600197,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 문막읍 건등리 1710-7,15-Dec,30,1,127.8192368,"강원도 원주시 문막읍 건등로 10-15, (건등리)",37.3109818,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 일산동 801-27,17-Mar,30,1,127.9406891,,37.3424492,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 일산동 114-1,16-Sep,30,1,127.9481201,"강원도 원주시 일산로 40, (일산동)",37.3478165,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 학성동 973-18,17-Mar,30,1,127.9388733,,37.3576775,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 단계동 938,15-Dec,30,1,127.9343414,"강원도 원주시 이화3길 16-8, (단계동)",37.3379097,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 중앙동 310-19,17-Mar,30,1,127.9523849,"강원도 원주시 평원안길 31, (평원동)",37.3501854,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 판부면 서곡리 445-26,17-Nov,30,1,127.9365158,"강원도 원주시 판부면 서곡널다리길 18-1, (서곡리)",37.3221283,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 명륜2동 769-1,16-Sep,30,1,127.938858,"강원도 원주시 서원대로 308-23, (명륜동)",37.3358002,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1964-4,14-Jan,30,1,127.9874649,,37.3336678,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1956-3,14-Jan,30,1,127.9900665,"강원도 원주시 세계로 92, (반곡동)",37.3307076,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1916-4,14-Jan,30,1,127.9903641,,37.3224869,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 2042-5,14-Jan,30,1,127.9873199,"강원도 원주시 건강로 80, (반곡동)",37.3197975,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1860-5,16-Sep,30,1,127.9769516,"강원도 원주시 혁신로 19, (반곡동)",37.3253746,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 반곡관설동 1858-4,14-Jan,30,1,127.9832306,,37.3279228,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 무실동 1863-1,15-Jan,30,1,127.9294739,"강원도 원주시 무실로 381, (무실동)",37.3306503,어린이보호,360도 회전,2018-07-27,200,033-737-3512
강원도 원주시청,강원도 원주시 행구동 1610-1,15-Jan,30,1,127.9796753,"강원도 원주시 행구로 215, (행구동)",37.3434639,어린이보호,360도 회전,2018-07-27,200,033-737-3512
